submission_date,course_id,feedback_category,feedback_text
5/15/2024,BIB105,improvement_suggestions,N/A
5/15/2024,BIB105,improvement_suggestions,I do not have any suggestions for improvement.
5/15/2024,BIB105,improvement_suggestions,I thought it would've been cool to spend time looking at the prophetic books and how to handle those.
5/15/2024,BIB105,improvement_suggestions,none
5/15/2024,BIB105,improvement_suggestions,Change the grading system please it's a headache and is a lot of work for 3 points max and not great scores if not 3/3
5/15/2024,BIB105,improvement_suggestions,I have no suggestions for the way Allen Jones teaches this course. He did an amazing job.
5/15/2024,BIB105,improvement_suggestions,I don't have any suggestions.
5/15/2024,BIB105,improvement_suggestions,Everything was great! Allen was a wonderful professor and super easy to talk to.
5/15/2024,BIB105,other_comments,"I grew up in the church and went to a private Christian school for most of my life, and I want to say that Allen is the best Bible teacher I have ever had. He makes the class feel very interactive in a way that everyone is able to learn something new each class period. He also makes the class more interesting and engaging every day. Allen also makes the class so that we can go at a slower pace if some people still don't understand what he is teaching while also making sure we don't get behind. He always makes sure everyone has a chance to ask questions or makes sure everyone understands the information and material. In terms of the class itself, this is the best Bible class I've had to take in the entirety of my life. I love how this course teaches ways to study the Bible in which most people wouldn't think about without having taken a class like this. I really enjoyed learning new information and new ways to study what I have been studying and reading my whole life."
5/15/2024,BIB105,other_comments,none
5/15/2024,BIB105,other_comments,Prof. Jones was an amazing instructor who was great at explaining complex ideas and making every student feel comfortable in class.
5/15/2024,BIB105,other_comments,"Allen kept his classes interesting through class participation, everyone got a chance to answer questions (whether they wanted to or not lol)."
5/15/2024,BIB105,other_comments,The instructor's teaching style is very engaging.
5/15/2024,BIB105,other_comments,I am thankful that Allen Jones is a part of Corban University and that they are wise enough to keep him around for the difference that his incredible and positive influence has left on all of his students! A great professor and one I respect!
5/15/2024,BIB105,other_comments,We have prayer at the beginning of every class. Dr. Jones would pray for our needs on the way to school and home. He respects every culture and has an interest in learning the difference between different cultures.
5/15/2024,BIB105,other_comments,NONE
5/15/2024,BIB105,other_comments,The book required made me more confused than understanding
5/15/2024,BIB105,other_comments,"At the beginning of the semester, I reached out to Allen about my ongoing struggle with anxiety. He took time out of his day to walk with me and talk about ways he could help ease my stress. From that day forward I knew Allen would be a person I could talk too and be open with about my anxiety and that he would be understanding of my rougher days. Allen Jones is one of the most selfless, funny, engaging, caring, and impactful teachers I have ever met. When I walk into the classroom I don't feel like I have to be perfect, just that I need to try and that will be enough."
5/15/2024,BIB105,other_comments,He made sure to the best of his ability and memory to pick each student to talk in class no matter the response instead of the same people always talking through the entire class
5/15/2024,BIB105,other_comments,none
5/15/2024,BIB105,other_comments,I enjoyed learning more about the Bible and how to unpack it. I also really liked learning about how to do a word study and find out more about the passages I read in the Bible.
5/15/2024,BIB105,other_comments,This class was great and I enjoyed it alot!
5/15/2024,BIB105,other_comments,N/A
5/15/2024,BIB105,other_comments,maybe allow late work on the reading assignments because I forgot to do like 5 of them even though I read the book
5/15/2024,BIB105,other_comments,I had fun with this class and Dr. Jones is really kind and intentional with his interactions with students.
5/15/2024,BIB105,other_comments,N/A
5/15/2024,BIB105,other_comments,N/A
5/15/2024,BIB105,other_comments,N/A
5/15/2024,BIB105,other_comments,none. good class. great teacher
5/15/2024,BIB105,other_comments,I don't have any
5/15/2024,BIB105,other_comments,"Overall I enjoyed this course, it would have been nice if there had been more grace for late assignments."
5/15/2024,BIB105,other_comments,"Thank you, Dr. Allen Jones, for teaching me so much! I can really see your love for the Lord and how He works through you! Can't wait to have you as a professor again and learn more!"
5/15/2024,BIB105,other_comments,"Allen Jones is the BEST! As someone fairly new to the taught standard of the bible, I was worried I would feel behind and not be able to understand this course well. Allen ensured class participation for everyone while ensuring everyone was comfortable and confident in their answers."
12/15/2023,BIB105,best_part,The course is effective at generating my interest. I was required to think deeply about scripture and address things that I hadn't before. I feel the methods for studying the Bible I learned will help me to think more critically in my own studies of the Bible.
12/15/2023,BIB105,best_part,Learning things about the bible that I have read before just in a different light
12/15/2023,BIB105,best_part,"Too many to count, everything, love this class"
12/15/2023,BIB105,best_part,"The way that Allen teaches not only makes me want to read the bible and study more, but to look more into the automatic assumptions I had already made about different parts of the bible. He is such an incredible teacher and I am so blessed to have gotten to be in his class."
12/15/2023,BIB105,best_part,Everything. This class was so beneficial. I learned so many methods to help learn the Bible and truly study it. I caught myself outside of class in my everyday life using the things I learned and applying it to different books in the Bible. This class helped me grow in my knowledge and love for God's Word and truly understanding what it says and reveals to us.
12/15/2023,BIB105,best_part,"This whole class taught me so much, but I especially appreciated the understanding that not every student grew up around the Bible, and even the ones that did have a range of understandings. My opinions and questions felt very valued and I think that helped me learn a lot more than I was expecting to."
12/15/2023,BIB105,best_part,Talking through the assignments and what was expected and how people have interpreted wrong in the past therefore pushing in a direction of understanding more of what he wanted us to do in each assignment. He really tried to set us up for success.
12/15/2023,BIB105,best_part,the tools learned on how I can study and understand the Bible on my own.
12/15/2023,BIB105,best_part,"Primarily, I'd say the idea of combining the ideas from old Christians with their christianeese (if you'll excuse the term) and young Christians with their thought process that's not filled with bible talk, but with other experiences. The combination of the two provided a 3 dimensional look at the Word."
12/15/2023,BIB105,best_part,Class discussions and group talk
12/15/2023,BIB105,best_part,"Being able to see Bible stories from a perspective I've never even thought of before. Class is full of epiphanies, I wish it was longer so that we had more time to discuss topics we go over."
12/15/2023,BIB105,best_part,"This course taught me to think about the Bible in a very methodical, critical, and active way. I now know that I can continue to read the Bible the way it is supposed to be read."
12/15/2023,BIB105,best_part,I felt that really getting into the two bible books were very meaningful.
12/15/2023,BIB105,best_part,"I enjoyed deep diving into the books of the Bible I've read before, but never looked closely into. There were a lot of ""Ohhh I never thought of it that way"" moments."
12/15/2023,BIB105,best_part,"I really appreciated how this class was not just lectures, but a balance of different styles of learning and it was very engaging. The professor truly cared about the success of the students and encouraged the students to actively get engaged in the content. It allowed for closer connections and relationships within the classroom that motivated others to be active in the learning process. I very much appreciated being challenged to think critically about the Bible in ways that I've never thought before."
12/15/2023,BIB105,best_part,The enjoyable atmosphere and the challenge it brought to learning about the Bible.
12/15/2023,BIB105,best_part,"In class time was great, the discussions, as well as the friendships"
12/15/2023,BIB105,best_part,The most meaningful part of the class for me was when Allen scratched part of the plans for a class period to have an important discussion with the class that was not related to the class.
12/15/2023,BIB105,best_part,I loved how interactive Allen Jones was in the class and I got a deeper understanding to start understanding the Bible on a different level.
12/15/2023,BIB105,best_part,"This class was easily my favorite this semester! The way Allen conducted class was fun, engaging, meaningful, and helped me retain the information better. Allen was honest with us from day one. He was open, and it encouraged an atmosphere of openness in the class. I learned and retained more in this class than any other this semester, I was challenged the most, and I enjoyed it the most. I will be using what I have learned for the rest of my life. That is incredibly meaningful to me."
12/15/2023,BIB105,best_part,"Loved ""pop your Jonah bubble"" day"
12/15/2023,BIB105,best_part,The most meaningful part of the course is that Jones was so clear and direct with his teaching. He engaged every student and carried us through this learning process. He treated us with respect and learned with us. He was kind. Overall a great professor.
12/15/2023,BIB105,improvement_suggestions,None :)
12/15/2023,BIB105,improvement_suggestions,Nothing! I thought it was well taught.
12/15/2023,BIB105,improvement_suggestions,"I think that some of the assignments where hard to understand, and having longer to practice would be good."
12/15/2023,BIB105,improvement_suggestions,none
12/15/2023,BIB105,improvement_suggestions,"The grading is so harsh on the bigger assignments, which makes them especially difficult on top of the fact that simply doing the assignment is difficult."
12/15/2023,BIB105,improvement_suggestions,There's really nothing I would change about this class. It keeps everyone involved and keeps us engaged and having to participate. I wish I would have branched out more in it and something that could have helped me with that would be to have more group discussions where we got to interact with our classmates more.
12/15/2023,BIB105,improvement_suggestions,"Honestly, I see no need for any change. The way class is conducted, the way Allen teaches, the way the students are engaged, the way homework challenges is such a positive way, it all helped me learn so much, I wouldn't want anything to change. Keep it how it is! It's incredible! :)"
12/15/2023,BIB105,improvement_suggestions,make the 3 point assignments not take as much time
12/15/2023,BIB105,improvement_suggestions,More clarity on what the Professor wants us to find during our assignments. Sometimes it was really hard to understand what we were supposed to dig into more or what just needed only a little background information.
12/15/2023,BIB105,improvement_suggestions,"In all honesty, keep doing what you're doing."
12/15/2023,BIB105,improvement_suggestions,I could not think of a better way to teach this course. The only thing I want from it is more classes
12/15/2023,BIB105,improvement_suggestions,Nothing. Wish there was more forgiveness with assignments though. Especially in the first few weeks when we aren't used to having them due at 6AM....
12/15/2023,BIB105,improvement_suggestions,I do not have really any suggestions and I am not sure how I would improve the course.
12/15/2023,BIB105,improvement_suggestions,None that I can think of!
12/15/2023,BIB105,improvement_suggestions,"For being a bible class, this class has been the most work of any classes I have taken."
12/15/2023,BIB105,improvement_suggestions,I think this course and the teaching for it were done well.
12/15/2023,BIB105,improvement_suggestions,I would say allow for more feedback on the assignments somehow so I know what I am doing wrong
12/15/2023,BIB105,improvement_suggestions,I feel like this course is already very strong. My personal preference would be to have more debate between students encouraged.
12/15/2023,BIB105,other_comments,"Allen puts a big emphasis on defending our thesis, which is perfect. However, it turns out (according to my grade) that I am not at all good at defending my interpretation of the Bible, at least not as good as I thought I was. I expected the comments on the assignments to give me good feedback on how I could've done better with this, but instead they're always just a generic overview of the rubric that he uses to grade us."
12/15/2023,BIB105,other_comments,"Professor Allen is such an engaging, creative, and knowledgeable teacher, and I am so grateful that I had my BSM class with him as my professor! The class is constantly kept active an engaged- there is never a dull moment. I learned so much, and I know that everyone else in the class did too. Hands down one of my favorite classes!"
12/15/2023,BIB105,other_comments,n/a
12/15/2023,BIB105,other_comments,"Professor Jones consistently brought a positive energy to the class and as a result, BSM was one of the easiest classes to pay attention in."
12/15/2023,BIB105,other_comments,"This class was my favorite, I learned the most in this class, I was challenged the most in this class, and I grew the most because of this class. As someone with neurodivergence, the school system doesn't work well for me. The way Allen teaches and the way he is so interactive makes this class one I can actually learn from, and I will remember what I have learned. This class was the one I was always excited for, and it was my joy in the middle of difficult and stressful college life. I want everyone I know to take this class with Allen!"
12/15/2023,BIB105,other_comments,I learned so much from this class and left each class period with my brain about to explode. I think it might be helpful if a whole semester long class could be focused on narrative/poetry literature and a different class could focus on discourse literature.
12/15/2023,BIB105,other_comments,None
12/15/2023,BIB105,other_comments,"Overall a really great class for me, but really stressful at times because of how much everything is weighted. But my most engaging class so far!"
12/15/2023,BIB105,other_comments,This course was excellent and I would not change anything about how it is instructed. I think this course helped me also in other classes and outside of school to think more critically about the Bible.
12/15/2023,BIB105,other_comments,"Dr. Jones made a good and fun environment to be in, and made people feel welcome, and challenged us. I really enjoyed him as a professor."
12/15/2023,BIB105,other_comments,I loved this class and getting to take it with Allen Jones!
12/15/2023,BIB105,other_comments,None here.
12/15/2023,BIB105,other_comments,Super open to talking about whatever questions we had and would even alter the plan for the day if our discussions went else where. Super helpful and chill professor!
12/15/2023,BIB105,other_comments,Allen Jones is a great professor and I learned a lot in his class
12/15/2023,BIB105,other_comments,I enjoyed the inclusion of everyone in a class . Being required to speak every class was a good way to hear from everybody and stay engaged.
12/15/2023,BIB105,other_comments,I really enjoyed the classtime together
12/15/2023,BIB105,other_comments,"It was beyond helpful, fun and an experience that drives me to continue to want to read and study the bible."
12/15/2023,BIB105,other_comments,"This class was so beneficial for my life and I just want to thank Allen Jones for teaching it so well and encouraging us to learn and have a hunger to learn, understand ,and apply God's Word to our lives."
12/15/2023,BIB105,other_comments,This is an amazing class. Allen knows his stuff
12/15/2023,BIB105,other_comments,I'm glad I took this class.
12/15/2023,BIB105,other_comments,He is REALLY good at memorizing names
12/15/2023,BIB105,other_comments,"The assignments were really hard, and as a new to the Bible person I tried my best but never got the grade I wanted. But you are my favorite teacher."
